Attempts
Date,Attempted
2015-11-21,3
2015-11-27,2

climbing routes
Date,Route,Attempted,Succeeded,Success Percentage
,Wind Direction AVG,205.9483333
,Solare Radiation AVG,113.06083329999998

Weatherlog 2015118
Totals
,Battery Voltage AVG,13.225
,Temperature AVG,15.25708333
,Relative Humidity AVG,95.95
,Wind Speed Daily AVG,15.00666667
,Wind Direction AVG,263.65
,Solare Radiation AVG,57.64583333

Weatherlog 2015117
Totals
,Battery Voltage AVG,13.31291667
,Temperature AVG,24.18416667
,Relative Humidity AVG,98.45833333
,Wind Speed Daily AVG,22.99625
,Wind Direction AVG,252.18333330000002
,Solare Radiation AVG,40.35625

Weatherlog 2015116
Totals
,Battery Voltage AVG,13.65458333
,Temperature AVG,28.765
,Relative Humidity AVG,85.59916667
,Wind Speed Daily AVG,5.328375
,Wind Direction AVG,145.49083330000002
,Solare Radiation AVG,122.95629170000001

Weatherlog 2015115
Totals
,Battery Voltage AVG,13.74541667
,Temperature AVG,17.62875
,Relative Humidity AVG,90.835
,Wind Speed Daily AVG,0.0
,Wind Direction AVG,83.7825
,Solare Radiation AVG,118.9900417

Weatherlog 2015114
Totals
,Battery Voltage AVG,13.61833333
,Temperature AVG,17.14291667
,Relative Humidity AVG,96.3875
,Wind Speed Daily AVG,0.0
,Wind Direction AVG,97.6925
,Solare Radiation AVG,122.21991670000001

Weatherlog 2015113
Totals
,Battery Voltage AVG,13.73958333
,Temperature AVG,12.89220833
,Relative Humidity AVG,95.53333333
,Wind Speed Daily AVG,0.0
,Wind Direction AVG,57.18291667
,Solare Radiation AVG,152.7790417

Weatherlog 2015112
Totals
,Battery Voltage AVG,13.6625
,Temperature AVG,16.81583333
,Relative Humidity AVG,96.09166667
,Wind Speed Daily AVG,0.0
,Wind Direction AVG,155.8154167
,Solare Radiation AVG,129.8446667

Weatherlog 2015111
Totals
,Battery Voltage AVG,13.20304348
,Temperature AVG,16.80391304
,Relative Humidity AVG,97.00869565
,Wind Speed Daily AVG,0.0
,Wind Direction AVG,222.2608696
,Solare Radiation AVG,42.30378261
